,년,월,제목,부제목,링크,작가,출판사,출판일,가격,리뷰,리뷰링크,별점,태그,book_id,페이지,무게,사이즈,카테고리,책소개,출판사리뷰,태그_1,태그_2,태그_3,태그_4,태그_5
0,2023,8,세이노의 가르침,nan,https://www.yes24.com//Product/Goods/117014613,세이노(SayNo),데이원,2023년 03월,"6,480원",299,https://www.yes24.com/Product/Goods/117014613?ReviewYn=Y,9.1,"['#성공신화', '#성공하고싶다면', '#삶이고민될때', '#인생지침서', '#크레마클럽에있어요']",117014613,736쪽 ," 1,030g ", 153*224*40mm,"[""'자기계발'"", "" '국내도서'"", "" '성공학/경력관리'"", "" '처세술/삶의 자세'""]","재야의 명저 『세이노의 가르침』 2023년판 정식 출간!순자산 천억 원대 자산가, 세이노의 ‘요즘 생각’을 만나다2000년부터 발표된 그의 주옥같은 글들. 독자들이 자발적으로 만든 제본서는 물론, 전자책과 앱까지 나왔던 『세이노의 가르침』이 드디어 전국 서점에서 독자들을 마주한다. 여러 판본을 모으고 저자의 확인을 거쳐 최근 생각을 추가로 수록하였다. 정식 출간본에만 추가로 수록된 글들은 목차와 본문에 별도 표시하였다. 더 많은 사람이 이 책을 보고 힘을 얻길 바라기에 인세도 안 받는 저자의  마음을 담아, 700쪽이 넘는 분량에도 7천 원 안팎에 책을 구매할 수 있도록 했다. 정식 출간 전자책 또한 무료로 선보인다.*필명 ‘세이노(Say No)’는 당신이 믿고 있는 것들에 ‘No!’를 외치고 제대로 살아가라는 뜻이다. 세이노는 지난 20여 년간 여러 칼럼을 통해 인생 선배로서 부와 성공에 대한 지혜와 함께 삶에 대한 체험적 지식을 나누어 주었다. 그래서 그의 글을 좋아하는 사람들은 그를 ‘세이노 스승님’이라 부른다.                                ","재야의 명저 『세이노의 가르침』 2023년판 정식 출간!순자산 천억 원대 자산가, 세이노의 ‘요즘 생각’을 만나다2000년부터 발표된 그의 주옥같은 글들. 독자들이 자발적으로 만든 제본서는 물론, 전자책과 앱까지 나왔던 『세이노의 가르침』이 드디어 전국 서점에서 독자들을 마주한다. 여러 판본을 모으고 저자의 확인을 거쳐 최근 생각을 추가로 수록하였다. 정식 출간본에만 추가로 수록된 글들은 목차와 본문에 별도 표시하였다. 더 많은 사람이 이 책을 보고 힘을 얻길 바라기에 인세도 안 받는 저자의  마음을 담아, 700쪽이 넘는 분량에도 7천 원 안팎에 책을 구매할 수 있도록 했다. 정식 출간 전자책 또한 무료로 선보인다.*필명 ‘세이노(Say No)’는 당신이 믿고 있는 것들에 ‘No!’를 외치고 제대로 살아가라는 뜻이다. 세이노는 지난 20여 년간 여러 칼럼을 통해 인생 선배로서 부와 성공에 대한 지혜와 함께 삶에 대한 체험적 지식을 나누어 주었다. 그래서 그의 글을 좋아하는 사람들은 그를 ‘세이노 스승님’이라 부른다.                                ",'성공신화', '성공하고싶다면', '삶이고민될때', '인생지침서', '크레마클럽에있어요'
1,2023,8,1%를 읽는 힘,nan,https://www.yes24.com//Product/Goods/121812955,메르,토네이도,2023년 08월,"19,800원",45,https://www.yes24.com/Product/Goods/121812955?ReviewYn=Y,10.0,"['#이달의굿즈', '#이달의주목신간', '#얼리리더', '#투자가이드', '#1분만투자하세요']",121812955,316쪽 , 512g , 145*215*18mm,"[""'경제 경영'"", "" '국내도서'"", "" '성공학/경력관리'"", "" 'CEO/비즈니스맨'""]","출간 즉시 교보, 예스24, 알라딘 종합 1위네이버 블로그 경제·주식 분야 1위 SERICEO 비즈니스 북클럽 선정도서국내 최고의 자본시장 분석가 메르의 세상을 연결해 기회를 발견하는 생각 혁신“거인의 어깨에서 보는 세계”, “메르의 혜안은 1%가 아니라 0.01%다”, “경제에 무관심했던 사람들조차 탐독하게 만드는 글”이라는 찬사를 받는 블로그가 있다. 매일 0시 10분 새로운 글을 올려 1년여 만에 구독자가 10만 명 이상이 되었고, 글을 올릴 때마다 최다 조회수를 경신하며 폭발적인 관심을 받고 있다. 저자 메르는 삼성그룹과 GE 등 글로벌 기업에서 위험관리 전문가로 일하면서 축적한 노하우와 금융사 4곳에서 임원으로 활동하면서 누적 30조 원 이상의 국내외 부동산 투자, NPL 펀드, 리츠 등에 대한 투융자를 최종 검토하고 승인했던 실전 경험을 바탕으로, 가장 쉽고 흥미롭게 경제 흐름을 이해하고 그 속에서 기회를 발견하는 방법을 소개한다. 투자를 하다 보면 긴 터널을 걷고 있는 듯한 느낌이 들 때가 있다. 어디로 나아가야 하는지, 더 나아가야 하는지 멈춰야 하는지 도무지 방향이 보이지 않을 때 이런 물음들이 생긴다. ‘최고의 투자자들은 무엇을 지표로 삼을까?’, ‘시장을 보는 눈은 어떻게 키워야 할까?’, ‘매일 쏟아지는 뉴스를 어떻게 선별하고 적용해야 할까?’ 이 책은 이 질문들에 대한 답을 찾는 데 유용한 힌트가 될 것이다. 저자 메르는 정보의 질도 중요하지만, 그 이상으로 중요한 것이 ‘정보를 다른 시각으로 바라보고 정리할 수 있는 능력’이라고 말한다. 자신만의 관점을 가지고 있어야 투자가 쉽게 흔들리거나 불안하지 않기 때문이다. 투자만이 전부가 아니다. 세상의 흐름을 읽고 내 일상에 깨달음을 적용할 수 있다면 훨씬 더 많은 기회를 얻고 성공을 앞당길 수 있을 것이다. 요동치는 시장 속에서 선명한 투자 지표를 찾고 싶다면, 자신만의 관점을 만드는 방법을 배우고 싶다면, 경제 원리에 숨겨진 부와 투자의 비밀이 궁금하다면 이 책을 반드시 읽어보길 바란다. 자신도 모르는 사이 투자의 본질을 꿰뚫고, 세상을 더 넓고 깊게 이해할 수 있는 눈을 갖게 될 것이다.                                 ","출간 즉시 교보, 예스24, 알라딘 종합 1위네이버 블로그 경제·주식 분야 1위 SERICEO 비즈니스 북클럽 선정도서국내 최고의 자본시장 분석가 메르의 세상을 연결해 기회를 발견하는 생각 혁신“거인의 어깨에서 보는 세계”, “메르의 혜안은 1%가 아니라 0.01%다”, “경제에 무관심했던 사람들조차 탐독하게 만드는 글”이라는 찬사를 받는 블로그가 있다. 매일 0시 10분 새로운 글을 올려 1년여 만에 구독자가 10만 명 이상이 되었고, 글을 올릴 때마다 최다 조회수를 경신하며 폭발적인 관심을 받고 있다. 저자 메르는 삼성그룹과 GE 등 글로벌 기업에서 위험관리 전문가로 일하면서 축적한 노하우와 금융사 4곳에서 임원으로 활동하면서 누적 30조 원 이상의 국내외 부동산 투자, NPL 펀드, 리츠 등에 대한 투융자를 최종 검토하고 승인했던 실전 경험을 바탕으로, 가장 쉽고 흥미롭게 경제 흐름을 이해하고 그 속에서 기회를 발견하는 방법을 소개한다. 투자를 하다 보면 긴 터널을 걷고 있는 듯한 느낌이 들 때가 있다. 어디로 나아가야 하는지, 더 나아가야 하는지 멈춰야 하는지 도무지 방향이 보이지 않을 때 이런 물음들이 생긴다. ‘최고의 투자자들은 무엇을 지표로 삼을까?’, ‘시장을 보는 눈은 어떻게 키워야 할까?’, ‘매일 쏟아지는 뉴스를 어떻게 선별하고 적용해야 할까?’ 이 책은 이 질문들에 대한 답을 찾는 데 유용한 힌트가 될 것이다. 저자 메르는 정보의 질도 중요하지만, 그 이상으로 중요한 것이 ‘정보를 다른 시각으로 바라보고 정리할 수 있는 능력’이라고 말한다. 자신만의 관점을 가지고 있어야 투자가 쉽게 흔들리거나 불안하지 않기 때문이다. 투자만이 전부가 아니다. 세상의 흐름을 읽고 내 일상에 깨달음을 적용할 수 있다면 훨씬 더 많은 기회를 얻고 성공을 앞당길 수 있을 것이다. 요동치는 시장 속에서 선명한 투자 지표를 찾고 싶다면, 자신만의 관점을 만드는 방법을 배우고 싶다면, 경제 원리에 숨겨진 부와 투자의 비밀이 궁금하다면 이 책을 반드시 읽어보길 바란다. 자신도 모르는 사이 투자의 본질을 꿰뚫고, 세상을 더 넓고 깊게 이해할 수 있는 눈을 갖게 될 것이다.                                 ",'이달의굿즈', '이달의주목신간', '얼리리더', '투자가이드', '1분만투자하세요'
2,2023,8,아메리칸 프로메테우스 (특별판),로버트 오펜하이머 평전,https://www.yes24.com//Product/Goods/119650815,카이 버드,사이언스북스,2023년 06월,"22,500원",34,https://www.yes24.com/Product/Goods/119650815?ReviewYn=Y,9.2,"['#이달의굿즈', '#영화드라마원작', '#과학_물화생지', '#빛나는평전', '#과학자']",119650815,"1,056쪽 ", 940g , 128*188*38mm,"[""'과학'"", "" '과학자'"", "" '국내도서'"", "" '자연과학'""]","2005년 전미 도서 비평가 협회상 수상2006년 퓰리처 상 수상2010년 APCTP 올해의 과학 도서 2011년 한국과학창의재단 우수 과학 도서2023년 개봉작 [오펜하이머] 원작 [테넷], [덩케르크], [인터스텔라], [메멘토]……. 스크린 너머로 긴장을 늦출 수 없는 작품들을 선보여 온 거장 감독 크리스토퍼 놀란의 최신작 [오펜하이머(Oppenheimer)]가 올여름 개봉 예정이다. 북미 개봉(2023년 7월 21일)을 앞두고 6월 1일 공개된 비하인드더신 영상에서 그가 “상상할 수 있는 가장 큰 이야기”라고 표현한 [오펜하이머]는 1억 달러라는 제작비나 주연 킬리언 머피, 조연 [아이언 맨] 로버트 다우니 주니어 등의 화려한 출연진, 아이맥스 포맷 전용 영화, CGI에 의존하지 않은 핵 폭발 장면 촬영 등의 화제를 불러모으고 있다. 첫 번째 트레일러 영상이 공개된 직후 나온 2022년 12월 18일자 《버라이어티》 기사에 따르면 영화는 퓰리처 상 수상작 『아메리칸 프로메테우스: 로버트 오펜하이머 평전(American Prometheus: The Triumph and Tragedy of J. Robert Oppenheimer)』을 기반으로 하고 있다. 말 그대로 현대사의 가장 극적인 순간, 사건, 인물을 다루고 있는 것이다. 이번에 ㈜사이언스북스에서 나온 『아메리칸 프로메테우스』(특별판)는 오펜하이머 일대기의 결정판 『아메리칸 프로메테우스』를 영화 개봉에 앞서 우리 독자들에게 더욱 널리 소개하고자 페이지를 압축하고 무게를 가볍게 했으며 정가를 낮춘 특별판이다. 2023년 6월 14일부터 개최되는 서울 국제 도서전에 참가하는 민음사 출판 그룹의 부스에서 선행 판매의 형식으로 가장 먼저 선보일 예정이다.                                ","2005년 전미 도서 비평가 협회상 수상2006년 퓰리처 상 수상2010년 APCTP 올해의 과학 도서 2011년 한국과학창의재단 우수 과학 도서2023년 개봉작 [오펜하이머] 원작 [테넷], [덩케르크], [인터스텔라], [메멘토]……. 스크린 너머로 긴장을 늦출 수 없는 작품들을 선보여 온 거장 감독 크리스토퍼 놀란의 최신작 [오펜하이머(Oppenheimer)]가 올여름 개봉 예정이다. 북미 개봉(2023년 7월 21일)을 앞두고 6월 1일 공개된 비하인드더신 영상에서 그가 “상상할 수 있는 가장 큰 이야기”라고 표현한 [오펜하이머]는 1억 달러라는 제작비나 주연 킬리언 머피, 조연 [아이언 맨] 로버트 다우니 주니어 등의 화려한 출연진, 아이맥스 포맷 전용 영화, CGI에 의존하지 않은 핵 폭발 장면 촬영 등의 화제를 불러모으고 있다. 첫 번째 트레일러 영상이 공개된 직후 나온 2022년 12월 18일자 《버라이어티》 기사에 따르면 영화는 퓰리처 상 수상작 『아메리칸 프로메테우스: 로버트 오펜하이머 평전(American Prometheus: The Triumph and Tragedy of J. Robert Oppenheimer)』을 기반으로 하고 있다. 말 그대로 현대사의 가장 극적인 순간, 사건, 인물을 다루고 있는 것이다. 이번에 ㈜사이언스북스에서 나온 『아메리칸 프로메테우스』(특별판)는 오펜하이머 일대기의 결정판 『아메리칸 프로메테우스』를 영화 개봉에 앞서 우리 독자들에게 더욱 널리 소개하고자 페이지를 압축하고 무게를 가볍게 했으며 정가를 낮춘 특별판이다. 2023년 6월 14일부터 개최되는 서울 국제 도서전에 참가하는 민음사 출판 그룹의 부스에서 선행 판매의 형식으로 가장 먼저 선보일 예정이다.                                ",'이달의굿즈', '영화드라마원작', '과학_물화생지', '빛나는평전', '과학자'
3,2023,8,문과 남자의 과학 공부,나는 무엇이고 왜 존재하며 어디로 가는가?,https://www.yes24.com//Product/Goods/119608737,유시민,돌베개,2023년 06월,"15,750원",118,https://www.yes24.com/Product/Goods/119608737?ReviewYn=Y,9.2,"['#이달의굿즈', '#재미있는과학', '#과학입문', '#교양과학']",119608737,304쪽 , 472g , 135*210*20mm,"[""'인문에세이'"", "" '교양으로 읽는 인문'"", "" '국내도서'"", "" '자연과학'"", "" '과학 일반'"", "" '인문/교양'"", "" '과학'"", "" '인문'""]","과학 공부로 길어 올린 생명과 우주에 관한 진실, 인간과 사회를 이해하는 방법“내 삶을 어떤 의미로 채울 것인가?” 지금 여기, 지식과 교양의 새로운 패러다임 과학의 사유와 인문학의 성찰이 함께하는 지적 여정  “문과도 과학적으로 생각할 수 있다!”  『문과 남자의 과학 공부』는 역사 · 정치 · 경제 · 글쓰기 · 여행 등 인문학 분야의 글을 써온 작가 유시민이 과학을 소재로 쓴 첫 책이다. 유시민에게 “지적 자극과 정서적 감동을 준 과학이론, 인간과 사회와 역사에 대한 생각을 교정해준 정보를 골라 새롭게 해석”했다. 과학과 인문학이 교차 · 통섭하는 이야기가 흥미진진하다. 저자는 과학 책을 읽으며 인문학 공부로 배우지 못한 지식과 정보를 얻고, 과학의 토대 위에서 다양하게 사유할 수 있었다. 그리하여 온전한 공부를 하기 위해 인문학과 함께 과학 공부를 해야 한다고, 회한의 감정을 실어 말한다. “다시 스무 살로 돌아간다면 인문학과 함께 과학도 공부하고 싶다.” 그리고 현재 인문학이 맞닥뜨린 위기와 한계를 뚫고 나아가려면 과학의 성취를 받아들여야 한다고 조언한다. 인문학은 과학으로 정확해지고, 과학은 인문학으로 깊어진다.                                                 ","과학 공부로 길어 올린 생명과 우주에 관한 진실, 인간과 사회를 이해하는 방법“내 삶을 어떤 의미로 채울 것인가?” 지금 여기, 지식과 교양의 새로운 패러다임 과학의 사유와 인문학의 성찰이 함께하는 지적 여정  “문과도 과학적으로 생각할 수 있다!”  『문과 남자의 과학 공부』는 역사 · 정치 · 경제 · 글쓰기 · 여행 등 인문학 분야의 글을 써온 작가 유시민이 과학을 소재로 쓴 첫 책이다. 유시민에게 “지적 자극과 정서적 감동을 준 과학이론, 인간과 사회와 역사에 대한 생각을 교정해준 정보를 골라 새롭게 해석”했다. 과학과 인문학이 교차 · 통섭하는 이야기가 흥미진진하다. 저자는 과학 책을 읽으며 인문학 공부로 배우지 못한 지식과 정보를 얻고, 과학의 토대 위에서 다양하게 사유할 수 있었다. 그리하여 온전한 공부를 하기 위해 인문학과 함께 과학 공부를 해야 한다고, 회한의 감정을 실어 말한다. “다시 스무 살로 돌아간다면 인문학과 함께 과학도 공부하고 싶다.” 그리고 현재 인문학이 맞닥뜨린 위기와 한계를 뚫고 나아가려면 과학의 성취를 받아들여야 한다고 조언한다. 인문학은 과학으로 정확해지고, 과학은 인문학으로 깊어진다.                                                 ",'이달의굿즈', '재미있는과학', '과학입문', '교양과학',None
4,2023,8,도둑맞은 집중력,"집중력 위기의 시대, 삶의 주도권을 되찾는 법",https://www.yes24.com//Product/Goods/118579613,요한 하리,어크로스,2023년 04월,"16,920원",109,https://www.yes24.com/Product/Goods/118579613?ReviewYn=Y,9.2,"['#이달의굿즈', '#집중맞은도둑력', '#책읽아웃', '#사회비판', '#사회의이면']",118579613,464쪽 , 574g , 135*215*23mm,"[""'주제로 읽는 심리학'"", "" '사회학일반'"", "" '쉽게 읽는 심리학'"", "" '국내도서'"", "" '심리'"", "" '사회학'"", "" '사회 정치'"", "" '관계'"", "" '인문'""]","아마존, 월 스트리트 저널 올해의 책애덤 그랜트·수전 케인·힐러리 클린턴 추천, 2023년 최고의 화제작“우리는 어떻게 ‘나도 모르는 새’ 집중력을 도둑맞고 있을까”3만 마일의 비행, 250명 전문가와의 인터뷰뉴욕타임스 베스트셀러 작가의 전방위적인 탐사가 시작된다전 세계 모든 곳에서, 집중하는 우리의 능력은 붕괴하고 있다. 미국의 10대들은 한 가지 일에 65초 이상 집중하지 못한다. 직장인들의 평균 집중 시간은 단 3분에 불과하다. 뉴욕타임스 베스트셀러 작가이자 저널리스트인 요한 하리는 왜 이런 현상이 벌어지는지 알아보기 위해 이 분야를 주도하는 전 세계 과학자들과 전문가들을 만나기 위한 대장정을 떠났다. 그리고 그동안 이 주제에 대해 우리가 잘못 알고 있음을 발견했다.우리는 집중하지 못하고 산만해지는 것이 흔히 스마트폰과 같은 디지털 기기에 대해 자제력을 발휘하지 못하는 개인의 실패라고 생각한다. 그러나 그렇지 않다. 저자는 현재 우리가 겪고 있는 집중력 문제가 현대 사회의 비만율의 증가와 유사하다고 설명한다. 정크푸드를 중심으로 한 식품 공급 체계와 생활 방식의 변화가 비만율 증가를 만든 것처럼, 집중력 위기의 광범위한 증가도 현대 사회 시스템이 만들어낸 유행병과 같다는 것이다.이 과정에서 저자는 인간의 주의력을 빼앗는 꼼수를 발견한 실리콘밸리의 반체제 인사, 강아지에게 ADHD를 진단한 수의사, 심각한 집중력 위기에 빠진 리우의 빈민가, 놀라운 방식으로 노동자들의 집중력을 회복한 뉴질랜드의 한 회사까지 종횡무진한다. 그리고 이러한 광범위한 집중력 위기에 수면의 부족, 독서의 붕괴, 테크 기업들의 주의력 조종과 약탈 등 12가지 원인이 작용한다는 것을 발견한다.                                                ","아마존, 월 스트리트 저널 올해의 책애덤 그랜트·수전 케인·힐러리 클린턴 추천, 2023년 최고의 화제작“우리는 어떻게 ‘나도 모르는 새’ 집중력을 도둑맞고 있을까”3만 마일의 비행, 250명 전문가와의 인터뷰뉴욕타임스 베스트셀러 작가의 전방위적인 탐사가 시작된다전 세계 모든 곳에서, 집중하는 우리의 능력은 붕괴하고 있다. 미국의 10대들은 한 가지 일에 65초 이상 집중하지 못한다. 직장인들의 평균 집중 시간은 단 3분에 불과하다. 뉴욕타임스 베스트셀러 작가이자 저널리스트인 요한 하리는 왜 이런 현상이 벌어지는지 알아보기 위해 이 분야를 주도하는 전 세계 과학자들과 전문가들을 만나기 위한 대장정을 떠났다. 그리고 그동안 이 주제에 대해 우리가 잘못 알고 있음을 발견했다.우리는 집중하지 못하고 산만해지는 것이 흔히 스마트폰과 같은 디지털 기기에 대해 자제력을 발휘하지 못하는 개인의 실패라고 생각한다. 그러나 그렇지 않다. 저자는 현재 우리가 겪고 있는 집중력 문제가 현대 사회의 비만율의 증가와 유사하다고 설명한다. 정크푸드를 중심으로 한 식품 공급 체계와 생활 방식의 변화가 비만율 증가를 만든 것처럼, 집중력 위기의 광범위한 증가도 현대 사회 시스템이 만들어낸 유행병과 같다는 것이다.이 과정에서 저자는 인간의 주의력을 빼앗는 꼼수를 발견한 실리콘밸리의 반체제 인사, 강아지에게 ADHD를 진단한 수의사, 심각한 집중력 위기에 빠진 리우의 빈민가, 놀라운 방식으로 노동자들의 집중력을 회복한 뉴질랜드의 한 회사까지 종횡무진한다. 그리고 이러한 광범위한 집중력 위기에 수면의 부족, 독서의 붕괴, 테크 기업들의 주의력 조종과 약탈 등 12가지 원인이 작용한다는 것을 발견한다.                                                ",'이달의굿즈', '집중맞은도둑력', '책읽아웃', '사회비판', '사회의이면'
5,2023,8,이토록 공부가 재미있어지는 순간,공부에 지친 청소년들을 위한 힐링 에세이,https://www.yes24.com//Product/Goods/16384156,박성혁,다산북스,2023년 08월,"16,200원",354,https://www.yes24.com/Product/Goods/16384156?ReviewYn=Y,9.4,"['#독서지도안', '#공부는왜할까?', '#북클러버의선택', '#일생의기술', '#공부법']",16384156,368쪽 , 578g , 145*210*22mm,"[""'청소년'"", "" '청소년 문학'"", "" '국내도서'"", "" '공부법'""]","『이토록 공부가 재미있어지는 순간』 50만 부 돌파우리들 에디션 출시!★★★ 청소년 분야 최초 종합 베스트셀러 1위★★★ 전국 서점 청소년 분야 최장기 스테디셀러 1위★★★ 학교 선생님들이 직접 사서 읽어주는 공부법 바이블“내 공부의 심장이 미친 듯 뛰기 시작했습니다!”그 흔한 학원 하나 없는 깡촌 시골마을에서내가 서울대 법대, 연세대 경영대, 동신대 한의대에 동시 합격한 비결2015년 2월에 출간되어 약 8년 동안 ‘전국 서점 청소년 분야 스테디셀러 1위’, ‘청소년 분야 최초 종합 베스트셀러 1위’를 기록하며 50만 청소년들에게 꿈과 희망을 심어준 책이 있다. 대한민국 최고 수재들의 집합소 ‘민족사관고등학교’ 학생들이 ‘반복독(이 책 한 권을 닳을 때까지 반복해서 읽는 것)’ 한다고 하여 화제가 된 책, 강남 엄마들이 5권씩 사서 아이 손닿는 곳곳마다 덫을 놓듯 놓아둔다는 바로 그 책 『이토록 공부가 재미있어지는 순간』이다.족집게 같은 공부법을 전하는 것도 아닌 이 책이 그토록 열광적인 인기를 누리며 50만 청소년들의 마음을 뒤흔들어놓은 비결은 무엇일까? 그 이유는 바로 이 책이 ‘공부의 본질’을 전하기 때문이다. 이 책의 저자는 아무리 좋은 공부법을 알아도, 국내에서 가장 유명한 강사의 수업을 들어도 ‘공부하고자 하는 단단한 마음’과 ‘공부의 재미’를 느끼지 못한다면 결코 성적을 올릴 수 없으리라 단언한다. 학원 하나 없는 전라남도 시골마을에서 자랐지만, 열악한 환경을 극복하고 오로지 ‘마음가짐’ 하나로 원하는 대학 모두에 합격한 자신의 이야기가 이를 뒷받침한다.“이 책을 읽고 드는 생각은 딱 한 가지다. ‘내 아이에게 조금이라도 더 일찍 읽힐 걸.’ 지금이라도 이 책을 알게 되어 참 다행이다.” _나나랜드 님“중학생 아들 입에서 ‘왜 공부해야 하는지 알겠다’라는 말이 튀어나온 순간, 왜 이 책이 엄청나게 유명한지 그 이유를 깨달았다.” _싱클레어 님“민사고 학부형 추천으로 아이에게 이 책을 읽히고 있다. ‘공부 잘하는 아이들의 마음가짐이란 이런 것이구나!’ 엄마인 나조차도 놀랍다.” _mj**447 님“공부해라, 공부해라, 공부해라! 이 100번의 잔소리보다 더 강력하게 설득되는 책이다.” _피터* 님98.4%의 중·고등학교 학생들이 “공부하고 싶어졌다”라고 응답한 것처럼 이 책의 효과는 실로 놀랍다. “별점 1개를 주고 싶다. 내 아이 말고 아무도 읽지 못하도록”이라고 말한 어느 학부모의 말처럼 이미 발 빠른 부모들은 비밀스럽게 이 책을 아이 책상 위에 슬며시 놓아두고 있다. 당신의 아이는 지금 즐겁게 공부하고 있는가, 아니면 억지로 공부하고 있는가? 한 가지 확실한 사실은 ‘오늘 바로 읽힐수록 아이의 인생이 한 걸음 더 빨리 달라진다는 것’이다.                                 ","『이토록 공부가 재미있어지는 순간』 50만 부 돌파우리들 에디션 출시!★★★ 청소년 분야 최초 종합 베스트셀러 1위★★★ 전국 서점 청소년 분야 최장기 스테디셀러 1위★★★ 학교 선생님들이 직접 사서 읽어주는 공부법 바이블“내 공부의 심장이 미친 듯 뛰기 시작했습니다!”그 흔한 학원 하나 없는 깡촌 시골마을에서내가 서울대 법대, 연세대 경영대, 동신대 한의대에 동시 합격한 비결2015년 2월에 출간되어 약 8년 동안 ‘전국 서점 청소년 분야 스테디셀러 1위’, ‘청소년 분야 최초 종합 베스트셀러 1위’를 기록하며 50만 청소년들에게 꿈과 희망을 심어준 책이 있다. 대한민국 최고 수재들의 집합소 ‘민족사관고등학교’ 학생들이 ‘반복독(이 책 한 권을 닳을 때까지 반복해서 읽는 것)’ 한다고 하여 화제가 된 책, 강남 엄마들이 5권씩 사서 아이 손닿는 곳곳마다 덫을 놓듯 놓아둔다는 바로 그 책 『이토록 공부가 재미있어지는 순간』이다.족집게 같은 공부법을 전하는 것도 아닌 이 책이 그토록 열광적인 인기를 누리며 50만 청소년들의 마음을 뒤흔들어놓은 비결은 무엇일까? 그 이유는 바로 이 책이 ‘공부의 본질’을 전하기 때문이다. 이 책의 저자는 아무리 좋은 공부법을 알아도, 국내에서 가장 유명한 강사의 수업을 들어도 ‘공부하고자 하는 단단한 마음’과 ‘공부의 재미’를 느끼지 못한다면 결코 성적을 올릴 수 없으리라 단언한다. 학원 하나 없는 전라남도 시골마을에서 자랐지만, 열악한 환경을 극복하고 오로지 ‘마음가짐’ 하나로 원하는 대학 모두에 합격한 자신의 이야기가 이를 뒷받침한다.“이 책을 읽고 드는 생각은 딱 한 가지다. ‘내 아이에게 조금이라도 더 일찍 읽힐 걸.’ 지금이라도 이 책을 알게 되어 참 다행이다.” _나나랜드 님“중학생 아들 입에서 ‘왜 공부해야 하는지 알겠다’라는 말이 튀어나온 순간, 왜 이 책이 엄청나게 유명한지 그 이유를 깨달았다.” _싱클레어 님“민사고 학부형 추천으로 아이에게 이 책을 읽히고 있다. ‘공부 잘하는 아이들의 마음가짐이란 이런 것이구나!’ 엄마인 나조차도 놀랍다.” _mj**447 님“공부해라, 공부해라, 공부해라! 이 100번의 잔소리보다 더 강력하게 설득되는 책이다.” _피터* 님98.4%의 중·고등학교 학생들이 “공부하고 싶어졌다”라고 응답한 것처럼 이 책의 효과는 실로 놀랍다. “별점 1개를 주고 싶다. 내 아이 말고 아무도 읽지 못하도록”이라고 말한 어느 학부모의 말처럼 이미 발 빠른 부모들은 비밀스럽게 이 책을 아이 책상 위에 슬며시 놓아두고 있다. 당신의 아이는 지금 즐겁게 공부하고 있는가, 아니면 억지로 공부하고 있는가? 한 가지 확실한 사실은 ‘오늘 바로 읽힐수록 아이의 인생이 한 걸음 더 빨리 달라진다는 것’이다.                                 ",'독서지도안', '공부는왜할까?', '북클러버의선택', '일생의기술', '공부법'
